128	8192	32	648.0283	0.08805898975
1024	16384	2	7174.3864575	0.58095733875
64	16384	2	428.9590125	0.05149740875
256	65536	16	861.66797	0.10857260975
64	65536	8	456.60254	0.074183541
256	32768	4	862.959255	0.09435128825
256	131072	2	898.017305	0.09184741825
512	65536	2	1891.352115	0.166787042
64	65536	16	463.874695	0.08075707375
64	4096	8	460.6386725	0.05537563775
1024	32768	2	6693.9803625	0.538213109
128	4096	2	737.447495	0.063525548
32	32768	16	311.7182675	0.06746313
512	32768	1	7252.7177325	0.58662242025
16	32768	2	227.976895	0.04390179675
32	8192	16	305.3846425	0.056827368
32	16384	8	297.2355625	0.055175036
16	65536	8	270.3419175	0.06266507675
256	8192	8	960.2547275	0.09892277675
64	16384	16	420.696905	0.069995953
256	16384	2	1341.473765	0.122427014
1024	65536	8	1530.7530725	0.1508967275
1024	8192	1	39224.05125	3.14236633225
64	8192	1	691.7375575	0.0696454445
512	16384	2	2635.6213625	0.22385151725
512	4096	1	15540.5586075	1.261283278
128	131072	1	997.975125	0.100738637
256	8192	2	1597.3768025	0.1382912665
16	32768	16	238.157915	0.063332568
512	131072	1	3989.4205125	0.30622442125
128	32768	2	615.680865	0.06990708075
32	4096	16	320.44909	0.052291328
1024	131072	4	1399.8294775	0.1309066635
16	131072	4	334.987215	0.06169576475
64	131072	16	545.584805	0.0857483385
64	32768	16	429.0664825	0.075310505
32	8192	4	303.8933	0.0437137855
256	32768	16	853.5751175	0.106204623
1024	65536	1	10876.27074	0.8346402675
64	4096	2	474.11752	0.04353892725
128	4096	8	682.65011	0.07190981775
1024	16384	16	2015.960035	0.192244023
16	65536	1	278.958635	0.0524187975
256	131072	1	1943.3160175	0.165754787
128	131072	16	711.2777975	0.09646784525
512	65536	1	5321.17336	0.42440578725
512	4096	8	2958.3056825	0.25361726225
128	8192	1	1305.2172175	0.1180804555
128	131072	8	697.0860575	0.08989336525
32	131072	2	386.7959725	0.05892601225
512	32768	2	2479.623345	0.21335066025
32	65536	1	376.8966025	0.058321833
16	8192	32	222.68257	0.05863113225
256	16384	16	904.7930825	0.1062209945
256	65536	4	858.3664775	0.0962336255
256	32768	2	1299.73364	0.12282713275
64	65536	2	445.15221	0.0612897215
256	131072	8	917.2763175	0.104385437
512	65536	8	1147.8403175	0.12305640425
1024	32768	16	1760.6716475	0.17485786775
128	32768	1	994.6242575	0.1011548
16	16384	1	272.97419	0.04486353775
16	8192	1	278.5812625	0.0399872
16	16384	8	219.7787625	0.05083214075
128	65536	16	632.41607	0.0923604945
32	131072	8	417.31898	0.07206912175
512	32768	4	1301.1464075	0.12749884225
32	4096	1	443.62787	0.04554147075
64	8192	16	441.275435	0.066253919
64	131072	8	530.789295	0.07916026475
16	32768	4	230.35544	0.05026284525
64	32768	4	425.8337725	0.0625120905
1024	32768	4	2024.0214	0.182643036
512	16384	4	2039.789795	0.18271695975
256	4096	1	5032.6801725	0.41650054575
32	65536	32	356.9732275	0.079841819
128	65536	8	626.530065	0.0858792675
64	131072	1	619.074165	0.075075498
32	131072	1	439.0501025	0.0634103525
64	16384	8	421.4171225	0.063646862
256	8192	16	960.5257925	0.10545266575
64	131072	2	502.1435825	0.06604446375
16	65536	16	278.9680175	0.06924804175
1024	65536	16	1496.890025	0.154438732
256	65536	8	858.8689925	0.10231563675
16	131072	32	386.41082	0.081423521
128	32768	8	601.9809975	0.0813504995
1024	131072	32	1403.3961625	0.14801947725
128	8192	8	647.7788475	0.075030365
32	65536	2	327.29198	0.053641784
16	16384	4	218.6544075	0.0443773885
128	4096	32	683.3710975	0.085054742
128	16384	16	612.246435	0.08404870975
64	4096	4	461.1975725	0.04888925825
128	65536	1	933.3302125	0.09808083775
256	32768	1	2269.5800025	0.20005145475
32	8192	2	305.952	0.03744607425
64	8192	4	438.264655	0.0529868435
64	65536	32	471.295365	0.087340819
32	32768	32	315.5226325	0.0740324325
64	32768	2	427.1162	0.0563664255
64	16384	1	646.4491975	0.07112320825
256	4096	16	1018.2683275	0.10426039925
256	16384	4	905.2682375	0.093385654
128	4096	1	1628.6287225	0.139949017
256	131072	32	944.712805	0.11749774975
1024	8192	8	4401.9257625	0.3719585755
512	32768	16	1208.696655	0.13288396825
128	32768	16	603.4896475	0.08776055325
64	8192	2	445.1212125	0.04711666225
32	32768	4	305.60192	0.054464417
512	65536	16	1139.613315	0.128495079
512	131072	2	1166.2127125	0.1097057765
256	8192	1	3008.3391375	0.25430131425
